user_id,gender,age,occupation
4772,1,56,17
4773,1,45,1
4774,1,45,14
4775,1,25,17
4776,0,25,3
4777,1,25,2
4778,1,25,0
4779,1,45,3
4780,1,25,12
4781,0,50,6
4782,1,45,1
4783,1,25,0
4784,0,35,6
4785,0,25,14
4786,1,45,6
4787,1,1,11
4788,1,35,7
4789,1,35,2
4790,0,25,2
4791,1,18,4
4792,0,50,7
4793,0,25,6
4794,0,35,0
4795,1,45,16
4796,1,35,7
4797,0,35,17
4798,1,25,1
4799,0,18,4
4800,1,18,4
4801,1,25,4
4802,1,56,1
4803,0,25,16
4804,0,35,1
4805,1,35,1
4806,1,25,17
4807,1,1,2
4808,1,35,0
4809,0,50,4
4810,1,18,12
4811,1,35,1
4812,1,18,14
4813,0,35,9
4814,1,18,14
4815,0,50,18
4816,0,45,6
4817,1,25,1
4818,0,25,17
4819,1,35,18
4820,1,50,11
4821,1,18,19
4822,0,35,0
4823,1,18,4
4824,1,25,7
4825,1,25,17
4826,1,45,12
4827,1,35,0
4828,0,18,20
4829,1,25,0
4830,1,1,10
4831,0,25,1
4832,1,25,14
4833,1,35,16
4834,0,45,9
4835,1,25,20
4836,0,45,16
4837,1,25,5
4838,1,45,1
4839,0,50,6
4840,0,45,6
4841,1,25,12
4842,0,35,1
4843,1,56,1
4844,1,45,7
4845,0,25,1
4846,0,25,2
4847,1,25,12
4848,0,35,6
4849,0,18,4
4850,0,45,3
4851,1,18,17
4852,1,35,0
4853,1,25,7
4854,0,50,13
4855,1,25,12
4856,1,25,7
4857,1,25,14
4858,1,25,1
4859,0,18,14
4860,1,25,2
4861,1,25,4
4862,1,25,0
4863,0,25,9
4864,1,18,20
4865,0,35,14
4866,1,56,12
4867,1,25,16
4868,1,35,17
4869,0,45,6
4870,0,35,3
4871,1,18,12
4872,1,45,1
4873,1,56,11
4874,0,25,4
4875,1,35,0
4876,0,35,17
4877,1,25,4
4878,1,50,4
4879,1,25,3
4880,0,45,9
4881,1,45,16
4882,1,45,11
4883,0,1,10
4884,1,35,14
4885,1,56,1
4886,0,35,17
4887,1,18,2
4888,0,56,0
4889,1,18,4
4890,0,25,1
4891,1,35,17
4892,1,25,12
4893,1,25,17
4894,1,35,7
4895,0,25,3
4896,1,35,6
4897,1,35,16
4898,1,25,1
4899,1,25,12
4900,1,25,20
4901,1,25,7
4902,1,35,14
4903,1,35,12
4904,1,50,15
4905,0,45,1
4906,1,50,17
4907,0,50,7
4908,1,35,15
4909,0,35,12
4910,1,18,12
4911,0,25,0
4912,0,50,20
4913,0,25,1
4914,0,25,1
4915,1,25,12
4916,1,18,20
4917,1,45,0
4918,0,18,12
4919,1,18,0
4920,1,35,1
4921,0,25,15
4922,1,18,17
4923,1,45,18
4924,0,35,0
4925,0,35,6
4926,1,1,10
4927,1,45,0
4928,0,25,3
4929,1,45,1
4930,1,50,17
4931,1,50,17
4932,1,25,7
4933,1,25,15
4934,0,25,0
4935,1,35,17
4936,0,18,4
4937,1,35,0
4938,0,18,4
4939,1,25,7
4940,0,50,11
4941,1,56,20
4942,1,45,12
4943,0,50,0
4944,1,50,17
4945,1,50,0
4946,0,35,1
4947,1,35,17
4948,1,45,2
4949,1,18,4
4950,1,25,16
4951,0,35,17
4952,0,25,14
4953,1,35,12
4954,1,45,0
4955,1,56,13
4956,1,35,15
4957,1,25,2
4958,1,18,7
4959,1,25,17
4960,1,56,1
4961,1,25,7
4962,1,25,6
4963,1,45,17
4964,1,35,0
4965,1,1,10
4966,1,50,14
4967,1,18,4
4968,0,50,20
4969,1,18,19
4970,0,25,12
4971,1,35,7
4972,1,35,0
4973,0,56,2
4974,1,35,20
4975,1,35,0
4976,1,25,11
4977,1,25,4
4978,1,35,14
4979,1,35,2
4980,1,25,1
4981,1,50,1
4982,1,25,12
4983,0,45,16
4984,1,35,0
4985,1,35,0
4986,1,18,12
4987,0,56,8
4988,1,25,17
4989,1,25,0
4990,0,25,4
4991,0,56,14
4992,0,25,2
4993,1,45,17
4994,1,45,17
4995,1,50,20
4996,1,35,7
4997,1,1,10
4998,0,18,4
4999,0,56,13
5000,1,25,4
5001,0,25,2
5002,1,25,17
5003,1,35,12
5004,0,56,1
5005,1,45,16
5006,1,35,3
5007,0,18,4
5008,1,25,20
5009,0,45,16
5010,1,45,15
5011,1,18,4
5012,1,50,15
5013,1,18,4
5014,1,45,0
5015,1,35,6
5016,0,35,1
5017,1,35,12
5018,0,56,12
5019,1,25,7
5020,0,56,13
5021,1,50,6
5022,1,35,7
5023,1,35,20
5024,0,45,1
5025,1,25,20
5026,1,25,17
5027,0,25,14
5028,1,25,12
5029,1,25,4
5030,1,18,1
5031,0,25,4
5032,1,18,17
5033,0,56,13
5034,0,25,15
5035,0,25,17
5036,1,35,7
5037,1,35,12
5038,1,25,20
5039,0,35,4
5040,1,45,12
5041,0,45,6
5042,0,18,2
5043,0,18,6
5044,0,35,6
5045,1,35,0
5046,1,25,16
5047,1,45,6
5048,0,35,7
5049,1,25,12
5050,0,18,4
5051,0,50,7
5052,1,35,16
5053,1,25,4
5054,1,35,2
5055,0,35,16
5056,1,45,1
5057,1,50,7
5058,1,56,17
5059,1,45,16
5060,1,45,17
5061,0,18,19
5062,1,50,16
5063,0,1,10
5064,1,18,4
5065,1,25,14
5066,0,25,1
5067,1,56,13
5068,1,35,7
5069,0,56,0
5070,1,25,2
5071,0,25,7
5072,1,45,17
5073,1,56,2
5074,1,1,0
5075,1,50,6
5076,1,25,3
5077,1,25,2
5078,1,45,7
5079,1,25,4
5080,0,50,12
5081,0,18,4
5082,1,35,1
5083,1,25,4
5084,1,18,4
5085,1,56,17
5086,1,25,1
5087,0,25,6
5088,1,25,17
5089,0,35,16
5090,0,35,19
5091,1,25,17
5092,1,56,14
5093,1,50,7
5094,1,18,10
5095,0,35,1
5096,1,25,11
5097,1,56,16
5098,1,50,7
5099,1,18,0
5100,1,50,6
5101,1,25,0
5102,1,25,12
5103,0,35,16
5104,1,35,20
5105,1,50,7
5106,0,35,1
5107,0,45,0
5108,0,25,9
5109,0,45,6
5110,1,35,15
5111,1,35,2
5112,1,35,13
5113,1,25,0
5114,0,1,10
5115,1,56,12
5116,1,35,6
5117,0,25,0
5118,1,1,10
5119,0,25,0
5120,1,50,7
5121,1,25,7
5122,1,25,0
5123,1,50,12
5124,1,35,2
5125,1,45,0
5126,1,25,11
5127,1,45,5
5128,1,50,7
5129,1,45,17
5130,0,50,1
5131,0,25,1
5132,1,35,7
5133,1,18,11
5134,1,25,17
5135,1,35,7
5136,1,25,12
5137,1,18,18
5138,1,25,17
5139,1,50,16
5140,1,25,6
5141,1,18,17
5142,1,25,1
5143,1,18,4
5144,0,50,0
5145,1,35,7
5146,1,56,1
5147,1,18,0
5148,1,25,20
5149,1,35,1
5150,1,25,3
5151,1,18,19
5152,0,25,4
5153,1,25,7
5154,1,25,16
5155,1,25,16
5156,1,18,14
5157,1,35,1
5158,0,18,4
5159,1,35,7
5160,0,18,4
5161,1,25,4
5162,1,25,17
5163,1,45,6
5164,0,35,17
5165,1,35,6
5166,1,50,6
5167,1,18,15
5168,1,35,7
5169,0,50,4
5170,1,18,4
5171,1,56,17
5172,0,35,11
5173,1,1,10
5174,1,45,1
5175,0,35,9
5176,1,1,10
5177,1,45,14
5178,1,50,0
5179,1,25,12
5180,1,35,11
5181,1,25,7
5182,0,35,7
5183,0,18,20
5184,1,18,20
5185,0,35,4
5186,1,35,12
5187,1,18,16
5188,0,35,9
5189,0,45,7
5190,0,35,0
5191,0,25,4
5192,1,25,7
5193,1,35,12
5194,1,25,7
5195,1,35,7
5196,1,56,7
5197,0,56,3
5198,0,18,4
5199,0,25,1
5200,0,35,15
5201,1,50,7
5202,1,18,4
5203,0,45,6
5204,1,50,13
5205,1,25,1
5206,1,35,7
5207,1,25,0
5208,1,25,4
5209,1,50,1
5210,0,35,17
5211,1,25,1
5212,1,18,2
5213,1,18,0
5214,0,35,9
5215,0,56,6
5216,1,18,2
5217,1,25,17
5218,1,18,0
5219,1,18,4
5220,1,25,7
5221,0,56,1
5222,1,25,12
5223,1,56,10
5224,1,35,1
5225,1,18,4
5226,1,35,0
5227,1,18,10
5228,1,1,0
5229,1,25,0
5230,1,25,12
5231,1,35,7
5232,1,25,4
5233,1,25,5
5234,0,25,0
5235,1,25,4
5236,1,25,14
5237,1,25,7
5238,0,50,16
5239,1,35,7
5240,0,25,0
5241,0,25,4
5242,1,25,1
5243,1,1,10
5244,1,18,4
5245,0,45,1
5246,0,18,0
5247,0,1,10
5248,0,45,14
5249,0,45,14
5250,1,50,6
5251,0,25,17
5252,1,25,20
5253,0,56,13
5254,1,18,4
5255,1,1,10
5256,1,25,16
5257,0,25,2
5258,1,35,4
5259,1,25,6
5260,1,35,7
5261,1,35,12
5262,0,25,14
5263,1,35,7
5264,1,18,4
5265,1,45,1
5266,1,35,1
5267,1,35,7
5268,0,25,2
5269,1,18,0
5270,1,25,12
5271,0,25,0
5272,1,25,7
5273,1,56,20
5274,1,25,0
5275,1,25,17
5276,0,25,4
5277,1,25,20
5278,0,25,7
5279,0,25,14
5280,1,18,4
5281,1,25,2
5282,0,18,4
5283,1,18,2
5284,1,25,16
5285,1,18,4
5286,1,45,16
5287,1,25,8
5288,1,56,13
5289,1,45,2
5290,0,18,4
5291,1,45,1
5292,1,25,0
5293,1,25,12
5294,1,25,2
5295,1,35,7
5296,0,1,0
5297,1,25,12
5298,1,35,17
5299,1,25,2
5300,1,25,20
5301,1,25,17
5302,0,1,10
5303,0,56,6
5304,0,35,9
5305,0,18,4
5306,0,25,17
5307,1,25,5
5308,1,56,7
5309,1,25,0
5310,0,56,1
5311,1,50,0
5312,1,25,1
5313,1,56,0
5314,0,25,0
5315,1,25,12
5316,1,18,4
5317,0,25,0
5318,1,18,17
5319,1,18,17
5320,0,18,5
5321,1,25,4
5322,1,35,17
5323,1,25,20
5324,1,25,7
5325,0,50,7
5326,1,25,2
5327,1,25,7
5328,0,25,4
5329,0,25,5
5330,0,25,0
5331,1,35,14
5332,1,18,4
5333,0,25,7
5334,0,56,13
5335,1,25,14
5336,1,56,7
5337,0,35,3
5338,1,25,17
5339,1,18,17
5340,0,50,3
5341,0,25,3
5342,0,35,7
5343,0,25,9
5344,0,50,1
5345,0,25,17
5346,0,25,3
5347,1,25,6
5348,1,18,5
5349,0,50,2
5350,1,18,5
5351,0,45,1
5352,0,35,5
5353,1,25,6
5354,0,45,3
5355,1,56,0
5356,1,45,0
5357,0,18,20
5358,1,35,7
5359,1,18,16
5360,1,18,12
5361,0,50,16
5362,1,35,13
5363,1,56,13
5364,0,25,3
5365,1,18,12
5366,1,18,12
5367,1,18,4
5368,0,25,17
5369,1,25,15
5370,1,25,12
5371,1,25,11
5372,1,25,4
5373,1,18,12
5374,1,35,7
5375,1,25,0
5376,1,25,17
5377,0,18,3
5378,1,35,18
5379,1,25,7
5380,1,18,4
5381,1,25,14
5382,1,18,4
5383,1,35,1
5384,0,25,3
5385,1,25,12
5386,1,25,14
5387,0,25,1
5388,0,18,4
5389,1,45,7
5390,1,1,0
5391,1,25,7
5392,1,50,1
5393,1,35,7
5394,1,18,0
5395,1,50,1
5396,1,25,6
5397,1,18,0
5398,1,56,17
5399,1,25,1
5400,0,18,4
5401,0,18,1
5402,0,25,0
5403,1,1,10
5404,1,25,0
5405,0,50,7
5406,0,35,0
5407,0,35,17
5408,1,25,20
5409,1,45,1
5410,0,45,2
5411,0,1,19
5412,1,25,12
5413,1,35,1
5414,1,1,10
5415,0,25,7
5416,0,25,5
5417,1,18,17
5418,0,25,0
5419,0,18,12
5420,0,1,19
5421,1,35,17
5422,1,50,7
5423,0,50,5
5424,0,35,2
5425,1,18,4
5426,1,25,14
5427,1,35,19
5428,0,25,6
5429,0,25,1
5430,0,45,1
5431,1,56,1
5432,1,56,13
5433,0,35,17
5434,0,25,7
5435,1,45,18
5436,1,18,4
5437,1,25,11
5438,1,25,14
5439,1,56,13
5440,0,45,2
5441,1,50,7
5442,1,25,7
5443,1,25,12
5444,0,18,4
5445,1,25,0
5446,0,50,1
5447,1,45,2
5448,1,45,19
5449,1,18,12
5450,1,18,12
5451,0,25,1
5452,1,35,6
5453,1,18,4
5454,1,35,7
5455,0,18,17
5456,1,35,1
5457,1,18,12
5458,0,18,2
5459,0,1,10
5460,1,18,4
5461,1,50,0
5462,1,25,17
5463,1,35,0
5464,1,35,7
5465,0,25,0
5466,1,25,12
5467,1,35,0
5468,1,25,12
5469,1,35,12
5470,1,56,7
5471,1,18,7
5472,1,35,1
5473,1,25,1
5474,1,25,12
5475,1,25,4
5476,0,35,0
5477,1,35,1
5478,1,35,7
5479,1,35,1
5480,0,25,14
5481,1,45,12
5482,1,18,7
5483,0,25,6
5484,1,45,17
5485,1,25,4
5486,1,25,0
5487,1,25,17
5488,1,25,15
5489,1,18,7
5490,1,45,17
5491,1,18,7
5492,1,18,4
5493,1,35,12
5494,0,35,17
5495,0,18,4
5496,1,25,7
5497,1,25,4
5498,0,50,1
5499,0,25,19
5500,0,35,20
5501,1,25,2
5502,1,25,2
5503,0,25,9
5504,1,45,7
5505,0,25,4
5506,0,18,14
5507,1,45,7
5508,1,25,20
5509,1,25,0
5510,1,18,4
5511,1,45,1
5512,0,25,17
5513,1,35,1
5514,0,1,10
5515,1,18,4
5516,0,50,16
5517,1,56,0
5518,1,50,17
5519,1,35,15
5520,1,45,1
5521,0,25,6
5522,1,25,14
5523,1,35,0
5524,0,1,10
5525,0,1,10
5526,0,35,2
5527,1,25,1
5528,1,50,1
5529,1,18,6
5530,0,18,4
5531,1,50,17
5532,1,25,17
5533,0,50,2
5534,1,45,16
5535,1,25,15
5536,1,25,16
5537,0,56,1
5538,1,45,12
5539,0,25,20
5540,1,35,1
5541,1,56,7
5542,1,45,7
5543,1,25,17
5544,1,25,15
5545,0,35,16
5546,1,18,14
5547,0,18,4
5548,0,18,4
5549,0,50,9
5550,1,35,15
5551,0,35,20
5552,1,50,7
5553,1,35,3
5554,1,25,1
5555,1,1,10
5556,1,45,6
5557,1,35,14
5558,1,1,10
5559,1,50,1
5560,0,35,17
5561,0,25,3
5562,0,35,1
5563,0,25,7
5564,1,45,20
5565,1,18,17
5566,1,35,7
5567,1,50,3
5568,1,18,4
5569,0,18,1
5570,1,25,1
5571,0,25,9
5572,0,25,4
5573,0,35,1
5574,1,25,0
5575,1,35,7
5576,1,25,4
5577,1,50,1
5578,0,18,1
5579,0,35,7
5580,1,45,7
5581,1,25,0
5582,1,45,1
5583,1,56,15
5584,0,50,0
5585,1,25,4
5586,1,35,20
5587,1,25,17
5588,0,25,20
5589,0,25,0
5590,0,45,12
5591,1,18,0
5592,1,25,1
5593,1,50,16
5594,0,45,0
5595,1,25,20
5596,1,35,12
5597,0,18,4
5598,1,18,4
5599,1,35,7
5600,0,45,0
5601,1,35,1
5602,1,35,0
5603,1,50,7
5604,1,35,15
5605,0,18,2
5606,0,25,14
5607,1,18,4
5608,1,18,3
5609,0,50,1
5610,0,25,1
5611,0,35,7
5612,0,25,1
5613,0,35,0
5614,1,25,0
5615,1,35,7
5616,1,45,1
5617,1,25,14
5618,0,18,4
5619,0,18,4
5620,1,35,14
5621,1,25,7
5622,1,35,15
5623,1,25,11
5624,1,25,7
5625,1,25,1
5626,1,56,16
5627,1,25,0
5628,1,18,4
5629,1,25,14
5630,1,35,17
5631,1,35,12
5632,0,18,4
5633,1,50,1
5634,1,25,14
5635,0,35,9
5636,1,25,7
5637,1,1,10
5638,1,18,1
5639,0,18,4
5640,1,35,17
5641,0,25,17
5642,1,1,10
5643,0,35,1
5644,0,18,4
5645,1,25,2
5646,1,18,4
5647,1,18,1
5648,1,25,17
5649,0,18,4
5650,0,35,12
5651,0,25,6
5652,1,18,0
5653,1,50,1
5654,1,25,4
5655,0,25,6
5656,1,25,15
5657,1,50,14
5658,1,56,0
5659,1,25,0
5660,1,25,2
5661,0,25,15
5662,1,1,10
5663,0,35,20
5664,1,18,4
5665,1,18,4
5666,1,18,16
5667,1,35,7
5668,0,25,3
5669,1,56,1
5670,1,18,4
5671,1,25,1
5672,0,25,4
5673,0,35,1
5674,1,35,7
5675,1,35,14
5676,1,25,20
5677,1,25,1
5678,1,35,17
5679,1,35,2
5680,1,50,20
5681,0,25,7
5682,1,18,0
5683,0,18,9
5684,1,18,16
5685,1,25,17
5686,1,56,16
5687,0,1,0
5688,0,18,4
5689,1,25,0
5690,1,18,4
5691,1,35,14
5692,0,25,7
5693,0,25,4
5694,0,25,12
5695,0,35,3
5696,0,25,14
5697,1,25,0
5698,1,35,14
5699,1,35,15
5700,0,18,14
5701,1,25,7
5702,1,18,0
5703,1,56,1
5704,0,18,4
5705,0,18,4
5706,1,18,17
5707,1,25,12
5708,1,35,1
5709,1,18,4
5710,1,25,15
5711,1,25,7
5712,1,35,1
5713,0,50,7
5714,1,35,2
5715,1,18,4
5716,1,1,10
5717,1,25,0
5718,0,35,14
5719,1,56,7
5720,1,25,0
5721,1,45,11
5722,1,25,20
5723,1,18,12
5724,1,25,15
5725,1,18,2
5726,1,25,1
5727,1,25,4
5728,0,35,20
5729,1,18,10
5730,1,18,0
5731,0,25,11
5732,0,25,11
5733,1,25,4
5734,0,25,14
5735,1,25,6
5736,1,25,1
5737,1,45,15
5738,1,25,12
5739,1,25,7
5740,1,25,1
5741,1,50,13
5742,0,25,12
5743,0,35,0
5744,0,25,4
5745,0,18,4
5746,1,18,15
5747,1,25,0
5748,1,25,0
5749,1,25,2
5750,1,18,1
5751,0,1,0
5752,0,56,0
5753,1,18,17
5754,0,18,1
5755,0,35,2
5756,0,1,10
5757,1,1,10
5758,0,50,1
5759,0,25,1
5760,1,18,12
5761,1,25,20
5762,0,35,6
5763,0,25,1
5764,0,50,12
5765,1,25,11
5766,1,56,14
5767,1,25,2
5768,0,1,7
5769,1,45,14
5770,1,25,0
5771,1,25,7
5772,1,35,7
5773,1,25,6
5774,1,18,4
5775,1,25,11
5776,1,18,12
5777,1,1,0
5778,1,35,12
5779,1,25,5
5780,1,18,17
5781,1,25,2
5782,0,35,0
5783,0,45,1
5784,1,18,10
5785,0,25,7
5786,1,25,6
5787,1,25,20
5788,1,25,0
5789,1,25,17
5790,0,35,0
5791,1,18,4
5792,1,25,17
5793,1,25,2
5794,1,35,17
5795,1,25,1
5796,0,25,7
5797,1,25,7
5798,1,35,0
5799,1,25,5
5800,1,35,18
5801,1,25,16
5802,0,25,0
5803,1,1,10
5804,0,35,7
5805,0,25,0
5806,0,50,1
5807,1,35,7
5808,0,25,7
5809,1,25,7
5810,1,50,16
5811,1,18,4
5812,0,25,7
5813,1,25,7
5814,1,25,0
5815,1,25,20
5816,1,25,0
5817,1,25,17
5818,1,25,4
5819,1,50,6
5820,1,45,0
5821,1,25,15
5822,0,35,4
5823,1,25,12
5824,1,18,12
5825,0,25,4
5826,1,18,4
5827,1,25,2
5828,1,25,17
5829,0,25,4
5830,0,18,4
5831,1,25,1
5832,0,25,0
5833,0,35,0
5834,1,56,16
5835,0,35,0
5836,1,25,0
5837,1,25,7
5838,0,45,7
5839,1,25,1
5840,0,1,0
5841,0,35,7
5842,1,25,4
5843,1,35,1
5844,0,1,10
5845,0,25,3
5846,1,45,16
5847,0,18,4
5848,1,50,20
5849,1,35,17
5850,0,25,7
5851,0,18,20
5852,0,25,1
5853,1,50,19
5854,1,45,7
5855,1,50,7
5856,0,25,7
5857,0,45,2
5858,1,25,4
5859,1,25,7
5860,0,25,4
5861,0,50,1
5862,0,25,9
5863,0,25,14
5864,0,50,1
5865,1,25,17
5866,0,25,6
5867,0,45,3
5868,1,35,14
5869,0,25,7
5870,1,25,14
5871,0,25,4
5872,1,25,17
5873,1,18,12
5874,1,25,4
5875,1,25,4
5876,1,50,7
5877,1,18,12
5878,0,25,0
5879,1,35,7
5880,1,25,1
5881,1,35,17
5882,1,35,7
5883,0,18,0
5884,1,18,4
5885,1,25,1
5886,1,25,20
5887,0,35,20
5888,1,25,20
5889,1,50,20
5890,1,35,20
5891,1,18,4
5892,1,45,2
5893,1,25,7
5894,1,35,0
5895,1,25,1
5896,1,25,0
5897,1,25,20
5898,0,18,0
5899,1,35,17
5900,1,25,7
5901,0,35,7
5902,1,50,16
5903,1,25,11
5904,0,45,12
5905,0,35,20
5906,0,18,4
5907,1,25,2
5908,1,25,4
5909,1,18,20
5910,0,45,20
5911,0,25,17
5912,1,25,1
5913,0,18,0
5914,1,35,2
5915,1,18,4
5916,1,50,20
5917,0,50,1
5918,1,25,12
5919,1,18,0
5920,0,25,1
5921,1,25,6
5922,1,56,3
5923,1,25,7
5924,1,35,0
5925,0,25,0
5926,0,50,7
5927,1,35,14
5928,1,45,1
5929,0,35,0
5930,0,35,17
5931,0,18,7
5932,1,18,14
5933,1,25,2
5934,1,25,14
5935,1,18,0
5936,1,18,4
5937,1,25,12
5938,1,25,1
5939,0,45,15
5940,1,50,12
5941,0,25,0
5942,1,45,1
5943,0,45,1
5944,0,18,10
5945,0,35,2
5946,0,56,1
5947,0,45,16
5948,1,56,13
5949,1,18,17
5950,1,25,4
5951,1,18,4
5952,0,45,1
5953,1,1,10
5954,1,45,11
5955,0,25,7
5956,0,18,4
5957,1,18,20
5958,1,45,14
5959,0,18,4
5960,0,45,0
5961,0,45,0
5962,1,35,7
5963,1,25,15
5964,1,18,5
5965,1,25,17
5966,0,35,9
5967,1,50,16
5968,1,56,7
5969,1,45,13
5970,1,35,11
5971,1,35,7
5972,0,25,20
5973,1,1,10
5974,0,25,1
5975,1,25,14
5976,0,25,1
5977,1,35,1
5978,1,35,1
5979,1,25,1
5980,1,56,1
5981,1,35,7
5982,1,35,1
5983,1,25,3
5984,1,25,1
5985,0,18,4
5986,0,56,1
5987,1,25,16
5988,1,25,15
5989,0,1,10
5990,0,25,20
5991,0,35,20
5992,0,18,4
5993,0,50,20
5994,1,35,1
5995,0,35,1
5996,0,25,0
5997,0,25,7
5998,1,18,4
5999,0,25,1
6000,1,45,17
6001,0,25,7
6002,1,50,0
6003,0,45,17
6004,0,25,15
6005,0,25,5
6006,0,1,0
6007,1,35,17
6008,1,18,4
6009,0,25,12
6010,1,35,0
6011,1,35,15
6012,1,35,15
6013,0,25,20
6014,1,45,1
6015,0,25,9
6016,1,45,1
6017,0,35,7
6018,1,35,1
6019,1,25,0
6020,1,50,16
6021,1,25,12
6022,1,25,17
6023,1,25,0
6024,1,25,12
6025,0,25,1
6026,1,35,6
6027,1,18,4
6028,1,18,4
6029,0,25,1
6030,1,25,17
6031,0,18,0
6032,1,45,7
6033,1,50,13
6034,1,25,14
6035,0,25,1
6036,0,25,15
6037,0,45,1
6038,0,56,1
6039,0,45,0
6040,1,25,6
