,id,features
3331,349,"[0.3430729806423187, 0.3623121678829193, 0.11889182776212692, 0.6037696003913879, 0.3661436140537262, 0.09601201862096786, 0.7633992433547974, 0.45649170875549316, 0.15510687232017517, 0.9556390047073364]"
3332,359,"[0.7180978655815125, 0.4434605836868286, 0.8807592391967773, 0.44067227840423584, 0.24582944810390472, 0.5320518016815186, 0.2423049807548523, 0.7044188380241394, 0.253238320350647, 0.0]"
3333,369,"[0.3672008812427521, 0.0, 0.8140438199043274, 0.9963474273681641, 0.2605072855949402, 0.19922927021980286, 0.18208308517932892, 0.7803140878677368, 0.20647072792053223, 0.3649738132953644]"
3334,379,"[0.0, 0.20732605457305908, 0.044197939336299896, 0.3339555561542511, 0.40955832600593567, 0.22664287686347961, 0.8474198579788208, 0.5192751884460449, 0.22731466591358185, 0.5231017470359802]"
3335,389,"[0.5758467316627502, 0.8011034727096558, 0.3231410086154938, 0.5622540712356567, 0.8464739918708801, 0.27608340978622437, 0.46911489963531494, 0.25780317187309265, 0.38942670822143555, 0.30146393179893494]"
3336,409,"[0.35476988554000854, 0.372131884098053, 0.3303893804550171, 0.0, 0.8088265061378479, 0.0, 0.5779711008071899, 0.5733848214149475, 0.04483461007475853, 0.5793262124061584]"
3337,419,"[0.28746670484542847, 0.0, 0.0, 0.0, 0.36057960987091064, 0.5685572624206543, 0.7413918375968933, 0.4363645017147064, 0.3530534505844116, 0.33217552304267883]"
3338,429,"[0.8939127922058105, 0.07439584285020828, 0.3685626685619354, 0.0, 0.0, 0.25287067890167236, 0.8479482531547546, 0.3086462616920471, 0.21720784902572632, 0.0]"
3339,439,"[0.4403435289859772, 0.4704618453979492, 0.41268080472946167, 0.43843016028404236, 0.6860659122467041, 0.22998957335948944, 1.0428942441940308, 0.8551562428474426, 0.235673189163208, 0.25345179438591003]"
3340,449,"[1.0283706188201904, 0.0, 0.3413599729537964, 0.5609367489814758, 0.424024373292923, 0.16324704885482788, 0.6000316739082336, 0.9918071031570435, 0.17018897831439972, 0.13671067357063293]"
3341,459,"[0.10030215233564377, 0.39750340580940247, 0.24456770718097687, 0.14736486971378326, 0.21640655398368835, 0.23862215876579285, 0.5074194073677063, 0.6254117488861084, 0.28427964448928833, 0.830961287021637]"
3342,469,"[0.23012767732143402, 0.1838504821062088, 0.0220671184360981, 1.022535800933838, 1.0055301189422607, 0.11740041524171829, 0.012184785678982735, 0.28891703486442566, 0.2561328411102295, 0.5682855248451233]"
3343,479,"[0.3163447678089142, 0.25449833273887634, 0.06680719554424286, 0.13355372846126556, 0.4941622316837311, 0.09356817603111267, 0.6841495633125305, 0.5889465808868408, 0.020155221223831177, 0.648822546005249]"
3344,489,"[0.31213098764419556, 0.10029884427785873, 0.22647204995155334, 0.20785656571388245, 0.8528437614440918, 0.22061693668365479, 0.5083237290382385, 0.06860782206058502, 0.5613377094268799, 0.337287038564682]"
3345,499,"[0.46031489968299866, 0.3900105655193329, 0.3206251859664917, 0.33203956484794617, 0.0652589499950409, 0.1584293097257614, 0.20719771087169647, 0.9499704837799072, 0.21238504350185394, 0.41411569714546204]"
3346,509,"[0.21434877812862396, 0.6812896728515625, 0.805355966091156, 0.9760013818740845, 0.5569722652435303, 0.04340582713484764, 0.19801902770996094, 0.4990735352039337, 0.16399794816970825, 0.22156116366386414]"
3347,519,"[0.0, 0.0, 0.10980571806430817, 0.001708307070657611, 0.23445823788642883, 0.4036977291107178, 0.6265257596969604, 0.6819087862968445, 0.16506804525852203, 0.27273738384246826]"
3348,529,"[0.6234722137451172, 0.5384349822998047, 0.3865036964416504, 0.875548243522644, 0.6069869995117188, 0.13226330280303955, 0.5356660485267639, 0.3664512634277344, 0.09219549596309662, 0.553072452545166]"
3349,539,"[0.24054136872291565, 0.5241656303405762, 0.09439921379089355, 0.6301493644714355, 1.103793740272522, 0.21576182544231415, 0.44261011481285095, 0.32808807492256165, 0.15115314722061157, 0.7682705521583557]"
3350,549,"[0.4873138666152954, 0.5231289863586426, 1.0450024604797363, 0.9049608707427979, 0.12180808931589127, 0.0, 0.7170161604881287, 0.11556027084589005, 0.36451736092567444, 0.0]"
3351,559,"[0.0390060618519783, 0.43543022871017456, 1.3986517190933228, 0.5037264823913574, 0.0, 0.0, 0.40258684754371643, 1.1466474533081055, 0.8773960471153259, 0.0]"
3352,569,"[0.24620500206947327, 0.3090052008628845, 0.0025722691789269447, 0.33123016357421875, 0.9029638767242432, 0.18965347111225128, 0.8275940418243408, 0.06341709196567535, 0.0799318179488182, 0.5640491247177124]"
3353,579,"[0.3393867313861847, 0.05034463852643967, 0.0, 0.27109140157699585, 0.2817046344280243, 0.10739298909902573, 0.4406323730945587, 0.19136495888233185, 0.04611136391758919, 0.44117170572280884]"
3354,589,"[0.4139651656150818, 0.43643918633461, 0.21413613855838776, 0.7168319821357727, 0.09763145446777344, 0.0, 1.086234450340271, 0.5548043251037598, 0.0, 0.771284818649292]"
3355,599,"[0.49084576964378357, 0.9502161145210266, 0.46705809235572815, 0.9604439735412598, 0.0, 0.033198338001966476, 0.6757561564445496, 0.4161743223667145, 0.19402238726615906, 0.3791853189468384]"
3356,609,"[0.0, 0.382851779460907, 0.22212058305740356, 0.07937907427549362, 0.7421873807907104, 0.2935667335987091, 0.5821340680122375, 0.3292512893676758, 0.20849741995334625, 0.6071174740791321]"
3357,619,"[0.3552250564098358, 0.5368261337280273, 0.2222512811422348, 0.16176727414131165, 0.8182834386825562, 0.37180930376052856, 0.44270047545433044, 0.40822795033454895, 0.45556527376174927, 0.21686048805713654]"
3358,639,"[0.34962692856788635, 0.6772833466529846, 0.732395350933075, 0.22944924235343933, 0.5971375703811646, 0.0, 0.17731423676013947, 0.5606594681739807, 0.417783260345459, 0.0]"
3359,649,"[0.5710111260414124, 0.0, 1.1354230642318726, 0.9815301895141602, 0.0, 0.4750573933124542, 0.5807585716247559, 0.36021286249160767, 0.3627300262451172, 0.7385783791542053]"
3360,659,"[0.914303183555603, 0.6964789628982544, 0.9166003465652466, 0.7699129581451416, 0.0, 0.09164842963218689, 0.7558242082595825, 0.0, 0.12383821606636047, 0.0]"
3361,669,"[0.9137731194496155, 0.6924599409103394, 0.7616451382637024, 1.114661693572998, 0.5298962593078613, 0.4441835880279541, 0.24006709456443787, 0.28041917085647583, 0.12467855215072632, 0.30587437748908997]"
3362,679,"[0.43918856978416443, 0.5152584314346313, 0.6028215289115906, 1.0507760047912598, 0.4615013599395752, 0.19560396671295166, 0.3507802188396454, 0.35215550661087036, 0.3557972311973572, 0.5346825122833252]"
3363,709,"[0.1797371357679367, 0.5634400248527527, 0.0, 0.19154658913612366, 0.9075331687927246, 0.0, 0.7365462183952332, 0.34241390228271484, 0.1915789246559143, 0.3364769220352173]"
3364,719,"[0.39441877603530884, 0.1263858675956726, 0.13323889672756195, 0.13296669721603394, 0.3638993799686432, 0.19837777316570282, 0.7619207501411438, 0.5444254875183105, 0.18926337361335754, 0.6226875185966492]"
3365,729,"[0.48718950152397156, 0.0, 1.8940991163253784, 0.26816028356552124, 0.0, 0.0, 0.5920462012290955, 0.16887995600700378, 0.03978180140256882, 0.0]"
3366,749,"[0.3286691904067993, 0.304738312959671, 0.15187227725982666, 0.47021687030792236, 0.34713658690452576, 0.18385329842567444, 0.5113463997840881, 0.5804400444030762, 0.36840635538101196, 0.5850551724433899]"
3367,759,"[0.6709697246551514, 0.6101659536361694, 0.33091413974761963, 1.342834234237671, 0.1835852861404419, 0.20702695846557617, 0.458273708820343, 0.3963509202003479, 0.4821118414402008, 0.0]"
3368,769,"[0.6898435950279236, 1.2425875663757324, 0.6861002445220947, 0.0, 0.0, 0.0, 0.7055654525756836, 0.7509892582893372, 0.0, 0.1843107044696808]"
3369,779,"[0.17207495868206024, 0.0, 0.24296759068965912, 0.7448694705963135, 0.22172433137893677, 0.4568217098712921, 0.4776645004749298, 0.48163899779319763, 0.6302589178085327, 0.2881561517715454]"
3370,789,"[1.0044310092926025, 0.6050640344619751, 0.7834532856941223, 0.8516693711280823, 0.23143106698989868, 0.0, 0.0, 0.38612955808639526, 0.42650485038757324, 0.0]"
3371,799,"[0.3950890004634857, 0.06723424792289734, 0.04963631182909012, 0.6860869526863098, 0.14062641561031342, 0.07937466353178024, 1.0179787874221802, 0.5758071541786194, 0.09819065779447556, 0.3544476330280304]"
3372,809,"[0.057327210903167725, 0.0, 0.036005619913339615, 0.1486811488866806, 0.47577282786369324, 0.28046414256095886, 0.6034790277481079, 0.6225955486297607, 0.23828303813934326, 0.6297653317451477]"
3373,829,"[0.44016215205192566, 0.20025774836540222, 0.41673699021339417, 0.25834521651268005, 0.14198051393032074, 0.47452235221862793, 0.7180734276771545, 0.29489830136299133, 0.3311034142971039, 0.0]"
3374,839,"[0.08917135000228882, 0.0, 0.0, 0.15797767043113708, 0.3542533218860626, 0.38051819801330566, 0.3385947644710541, 0.911450982093811, 0.60068279504776, 0.3495609164237976]"
3375,849,"[0.08205117285251617, 0.0, 0.2063685804605484, 0.13553602993488312, 0.15678253769874573, 0.4070741832256317, 0.8934109807014465, 0.7130714654922485, 0.41883939504623413, 0.21940648555755615]"
3376,859,"[0.3393867313861847, 0.05034463852643967, 0.0, 0.27109140157699585, 0.2817046344280243, 0.10739298909902573, 0.4406323730945587, 0.19136495888233185, 0.04611136391758919, 0.44117170572280884]"
3377,869,"[0.35305196046829224, 0.44773319363594055, 0.193802610039711, 0.6793066263198853, 0.5830942392349243, 0.0, 0.45916277170181274, 0.681513249874115, 0.38530755043029785, 0.25700217485427856]"
3378,879,"[0.0, 0.35326674580574036, 0.34611472487449646, 0.06022727116942406, 0.35205110907554626, 0.1842062771320343, 0.9975260496139526, 0.6428608298301697, 0.24723201990127563, 0.2544999122619629]"
3379,889,"[0.13208022713661194, 0.3673003017902374, 0.2810463607311249, 0.27480947971343994, 0.518803596496582, 0.10811541974544525, 0.3070010840892792, 0.16876043379306793, 0.12361802160739899, 0.5995506048202515]"
3380,899,"[0.45006489753723145, 0.8970787525177002, 0.4290144741535187, 0.9205469489097595, 0.6405339241027832, 0.19302067160606384, 0.8891169428825378, 0.09343568235635757, 0.08588817715644836, 0.22807371616363525]"
3381,909,"[0.5236758589744568, 0.9430705904960632, 0.3811703622341156, 0.9501228332519531, 0.45921650528907776, 0.13650964200496674, 0.5924800634384155, 0.3194115459918976, 0.13357006013393402, 0.2604549825191498]"
3382,919,"[0.310588538646698, 1.0131711959838867, 0.35028940439224243, 0.8065289855003357, 0.5956733822822571, 0.0749717652797699, 0.8634281754493713, 0.25689321756362915, 0.2725962996482849, 0.38955894112586975]"
3383,929,"[0.44020795822143555, 0.6735197305679321, 0.3704763948917389, 0.9769861698150635, 0.3547936677932739, 0.2990553677082062, 0.597373902797699, 0.3100861608982086, 0.37951114773750305, 0.29505252838134766]"
3384,939,"[0.0, 0.5749140381813049, 0.6827502846717834, 0.7279514670372009, 0.8944091200828552, 0.39225834608078003, 0.25102466344833374, 0.2918282449245453, 0.5805504322052002, 0.0]"
3385,949,"[0.504996657371521, 0.8497375249862671, 0.5564789772033691, 0.922668993473053, 0.22920119762420654, 0.016594838351011276, 0.5244910717010498, 0.3248109221458435, 0.19085225462913513, 0.4344428777694702]"
3386,959,"[0.3789439797401428, 0.9954266548156738, 0.3429582118988037, 0.3714626133441925, 0.38951897621154785, 0.3741106688976288, 0.747842013835907, 0.5415759086608887, 0.5041515231132507, 0.3250020146369934]"
3387,969,"[0.3461301624774933, 0.9139355421066284, 0.4331105351448059, 1.0232959985733032, 0.5186441540718079, 0.20471781492233276, 0.6619122624397278, 0.10639464110136032, 0.32245826721191406, 0.45808857679367065]"
3388,989,"[0.8163500428199768, 0.5580722093582153, 0.5269815325737, 0.7567433714866638, 0.4446655213832855, 0.38053372502326965, 0.9959287047386169, 0.576217532157898, 0.42419856786727905, 0.4161500036716461]"
3389,999,"[0.25815844535827637, 0.28218016028404236, 0.42046433687210083, 0.5462154150009155, 0.24497009813785553, 0.369843989610672, 0.5757865309715271, 0.7506030201911926, 0.29542988538742065, 0.45306894183158875]"
3390,1009,"[0.21216484904289246, 0.7105005383491516, 0.2448740452528, 0.3186694085597992, 0.7303340435028076, 0.1812702715396881, 0.7923670411109924, 0.44835707545280457, 0.1380232870578766, 0.0]"
3391,1019,"[0.2243346869945526, 0.6961442232131958, 0.26372867822647095, 0.805065393447876, 0.36902156472206116, 0.11626452952623367, 0.8300778269767761, 0.3770091235637665, 0.22329746186733246, 0.34821993112564087]"
3392,1029,"[0.2884264588356018, 0.9844777584075928, 0.3009682595729828, 0.4820043742656708, 0.5407916903495789, 0.00044239236740395427, 0.8115839958190918, 0.3746415674686432, 0.35689279437065125, 0.2701027989387512]"
3393,1039,"[0.9296178221702576, 0.31037724018096924, 0.44522494077682495, 0.8067588210105896, 0.0, 0.0, 0.9201895594596863, 0.9460932612419128, 0.31603699922561646, 0.29933249950408936]"
3394,1049,"[0.32203811407089233, 0.14737248420715332, 0.062137484550476074, 0.3862357437610626, 0.44193118810653687, 0.10966277867555618, 0.6978675127029419, 0.6525170803070068, 0.3690014183521271, 0.7832596302032471]"
3395,1059,"[0.368117094039917, 0.42079341411590576, 0.42701753973960876, 0.6241573095321655, 0.6164001822471619, 0.0, 0.29821377992630005, 0.8902313709259033, 0.25658681988716125, 0.3299331068992615]"
3396,1069,"[0.44311198592185974, 0.8738804459571838, 0.5037093758583069, 0.976384162902832, 0.16617684066295624, 0.0, 0.5998386144638062, 0.2328767031431198, 0.18233388662338257, 0.5445893406867981]"
3397,1079,"[0.74308842420578, 0.4615338146686554, 0.3754696846008301, 0.9867016673088074, 0.27615752816200256, 0.10483868420124054, 0.6799026727676392, 0.4351418912410736, 0.01359519176185131, 0.42650318145751953]"
3398,1089,"[0.9687414169311523, 0.7042722702026367, 0.5757208466529846, 0.6088815331459045, 0.0, 0.0, 0.5538143515586853, 0.8021941184997559, 0.0, 0.4995742738246918]"
3399,1099,"[0.32026997208595276, 0.9170669913291931, 0.3179425895214081, 0.9083548784255981, 0.4995962679386139, 0.3695653975009918, 0.7106649875640869, 0.16647544503211975, 0.24730335175991058, 0.4104415476322174]"
3400,1119,"[0.6902279257774353, 0.0, 0.7380988001823425, 0.8662163019180298, 0.7044849395751953, 0.0, 0.0, 0.7716307044029236, 0.10171668231487274, 0.1440846025943756]"
3401,1129,"[0.44130373001098633, 0.4596818685531616, 0.08657567948102951, 0.5467159748077393, 0.0, 0.07771581411361694, 0.9853823781013489, 0.6613123416900635, 0.037415459752082825, 0.38869714736938477]"
3402,1139,"[0.7192965149879456, 0.4926561415195465, 0.5903879404067993, 0.7215408682823181, 0.22480152547359467, 0.150307759642601, 0.638241708278656, 0.5183161497116089, 0.1707824319601059, 0.3633613586425781]"
3403,1149,"[0.7570260763168335, 0.317963182926178, 1.0823323726654053, 1.069101333618164, 0.0, 0.03583003208041191, 0.7659440040588379, 0.5369168519973755, 0.24428953230381012, 0.35407471656799316]"
3404,1169,"[0.6666189432144165, 1.1003180742263794, 0.7304316163063049, 0.13009707629680634, 0.6097129583358765, 0.0, 0.7003729343414307, 0.5394131541252136, 0.05411507934331894, 0.0]"
3405,1179,"[0.4606819152832031, 0.6200225353240967, 0.8155245780944824, 0.7604570388793945, 0.08392863720655441, 0.13567647337913513, 0.6214951276779175, 0.49691668152809143, 0.1639108955860138, 0.3056778311729431]"
3406,1189,"[0.5009036660194397, 0.7742857933044434, 0.9558832049369812, 0.8778592348098755, 0.23002099990844727, 0.15831510722637177, 0.605983316898346, 0.24789683520793915, 0.2305797040462494, 0.3457924723625183]"
3407,1199,"[0.7310401797294617, 0.38847601413726807, 0.7695893049240112, 1.1498322486877441, 0.012577350251376629, 0.08430273830890656, 0.5624823570251465, 0.4946884214878082, 0.3063376545906067, 0.15775346755981445]"
3408,1209,"[0.5448973774909973, 0.6501756310462952, 0.4482940137386322, 1.0193326473236084, 0.0, 0.19441790878772736, 0.6653656363487244, 0.6045317053794861, 0.21264933049678802, 0.364988774061203]"
3409,1219,"[0.39518728852272034, 1.0204763412475586, 0.6674392819404602, 0.7501155138015747, 0.16478310525417328, 0.019037095829844475, 0.8383609652519226, 0.4293428361415863, 0.18267415463924408, 0.38985154032707214]"
3410,1249,"[0.5995128750801086, 0.3780146837234497, 0.5250489115715027, 0.8042519688606262, 0.13218086957931519, 0.04215915501117706, 0.7556633949279785, 0.7842183709144592, 0.25606879591941833, 0.40125977993011475]"
3411,1259,"[0.631951093673706, 0.7168458700180054, 0.16900715231895447, 0.7867430448532104, 0.5151963233947754, 0.024525245651602745, 0.5798795819282532, 0.6065402030944824, 0.06443694233894348, 0.5813828706741333]"
3412,1269,"[0.37896475195884705, 0.6324971914291382, 0.2855803072452545, 1.0051697492599487, 0.4698508083820343, 0.23125919699668884, 0.8697989583015442, 0.4202047288417816, 0.2824813723564148, 0.3204402029514313]"
3413,1279,"[0.8134000897407532, 0.303665429353714, 0.3901192545890808, 0.9633966088294983, 0.4852057993412018, 0.23920075595378876, 0.3357182443141937, 0.6116014122962952, 0.1317782998085022, 0.3445861041545868]"
3414,1289,"[0.6908643841743469, 0.2744291424751282, 0.7708787322044373, 0.8341986536979675, 0.33085858821868896, 0.0, 0.4520830810070038, 0.6442945003509521, 0.7221550941467285, 0.38191619515419006]"
3415,1299,"[0.5402719378471375, 0.7907956838607788, 0.5318683981895447, 0.9392784833908081, 0.38890770077705383, 0.06669501960277557, 0.5268021821975708, 0.40182769298553467, 0.20897093415260315, 0.5829967260360718]"
3416,1329,"[0.45690101385116577, 0.6738119721412659, 0.8640590906143188, 0.0, 0.0, 0.46438074111938477, 0.35439303517341614, 0.479923814535141, 0.6894369721412659, 0.0]"
3417,1339,"[0.4333381950855255, 0.2874939739704132, 0.3210311830043793, 0.4118834435939789, 0.06002599745988846, 0.10594096034765244, 0.7924147844314575, 0.8323050141334534, 0.33148103952407837, 0.4059680998325348]"
3418,1349,"[0.0, 1.2030036449432373, 0.3742392063140869, 0.0, 0.0, 0.0, 1.0296705961227417, 0.9239587783813477, 0.0, 0.0]"
3419,1359,"[0.0, 0.0, 0.0, 0.04153071343898773, 0.6968851685523987, 0.45731237530708313, 0.7272411584854126, 0.393429696559906, 0.22890210151672363, 0.5561938881874084]"
3420,1369,"[0.5898797512054443, 0.0, 1.5550535917282104, 0.42423394322395325, 0.0, 0.046320099383592606, 0.3443138599395752, 0.0, 0.2889999747276306, 0.902401864528656]"
3421,1379,"[0.26037463545799255, 0.0, 0.0, 0.26480624079704285, 0.42894792556762695, 0.05209934338927269, 0.7296708822250366, 0.7677538990974426, 0.007757717277854681, 0.6685483455657959]"
3422,1389,"[0.11070159822702408, 0.006807350553572178, 0.08785206824541092, 0.0, 0.3483563959598541, 0.3960552215576172, 0.44105076789855957, 0.820600688457489, 0.06992446631193161, 0.19559726119041443]"
3423,1399,"[0.556960940361023, 0.2759853005409241, 0.594136118888855, 0.5863885283470154, 0.8618683815002441, 0.1338156908750534, 0.13276104629039764, 0.1087908148765564, 0.41924571990966797, 0.522141695022583]"
3424,1409,"[0.028127873316407204, 0.2778516113758087, 0.08091055601835251, 0.5440618395805359, 0.5670785903930664, 0.20808951556682587, 0.5980019569396973, 0.5146617889404297, 0.1660768985748291, 0.6714430451393127]"
3425,1419,"[0.24608062207698822, 0.6029762029647827, 0.6193934082984924, 0.7497110366821289, 0.338184654712677, 0.14143766462802887, 0.6725906133651733, 0.5318275094032288, 0.6297046542167664, 0.2962357997894287]"
3426,1429,"[0.5929255485534668, 0.0, 0.19446636736392975, 0.7491590976715088, 0.16919182240962982, 0.3802528977394104, 0.9022877812385559, 0.14780141413211823, 0.4295068681240082, 0.39330968260765076]"
3427,1439,"[0.4131788909435272, 0.0, 0.0, 0.0, 0.004979385994374752, 0.7053236365318298, 0.6386631727218628, 0.687615156173706, 0.04030387103557587, 0.5834652781486511]"
3428,1449,"[0.8788472414016724, 0.535134494304657, 0.5138623714447021, 0.9310667514801025, 0.39455127716064453, 0.07295255362987518, 0.5354443192481995, 0.6165335178375244, 0.05780014395713806, 0.23752310872077942]"
3429,1459,"[0.15692010521888733, 0.14977194368839264, 0.26156821846961975, 0.4585014879703522, 0.5023881196975708, 0.34205031394958496, 0.6929048299789429, 0.4842725098133087, 0.288594126701355, 0.8854317665100098]"
3430,1479,"[0.20398737490177155, 0.0, 0.0, 0.3671268820762634, 0.509666919708252, 0.26742592453956604, 0.6569695472717285, 0.7544803619384766, 0.3196498453617096, 0.772088885307312]"
3431,1489,"[0.1971820890903473, 0.6509197354316711, 0.08835309743881226, 0.12978896498680115, 0.6345859169960022, 0.15194182097911835, 1.1401852369308472, 0.0, 0.0, 0.02461988665163517]"
3432,1499,"[0.0, 0.2576654255390167, 0.23839662969112396, 0.0, 0.21195709705352783, 0.4525315463542938, 0.7386158108711243, 0.43204137682914734, 0.26134178042411804, 0.36358752846717834]"
3433,1509,"[0.5616375207901001, 0.2816352844238281, 0.26018962264060974, 0.8592218160629272, 0.671913206577301, 0.2757563889026642, 0.5719543695449829, 0.6337611675262451, 0.0, 0.306822270154953]"
3434,1519,"[0.13925795257091522, 1.119511604309082, 0.0, 0.7910138368606567, 0.7065349221229553, 0.20476272702217102, 0.4695275127887726, 0.0, 0.5113664269447327, 0.3107256591320038]"
3435,1529,"[0.0, 0.20315442979335785, 1.1660003662109375, 0.511470377445221, 0.0, 0.139784574508667, 0.8162375092506409, 0.696572482585907, 0.091044582426548, 0.0]"
3436,1539,"[0.0, 0.3165390193462372, 0.38048747181892395, 0.592657744884491, 0.0, 0.371552050113678, 1.0334513187408447, 0.0, 0.824289858341217, 0.13058793544769287]"
3437,1549,"[0.12450779974460602, 0.38983699679374695, 0.0, 0.7334533333778381, 0.23418855667114258, 0.35845860838890076, 0.5923258066177368, 0.0, 0.6735846996307373, 0.5629458427429199]"
3438,1569,"[0.26534155011177063, 0.4331582486629486, 0.18610034883022308, 0.39493075013160706, 0.9225104451179504, 0.12511667609214783, 0.48645418882369995, 0.6380269527435303, 0.0981307327747345, 0.5679309964179993]"
3439,1589,"[0.6312211155891418, 0.40265724062919617, 0.35803207755088806, 0.6008639931678772, 0.14952751994132996, 0.10697619616985321, 0.5563622117042542, 0.4562729597091675, 0.04203068092465401, 0.618698000907898]"
3440,1599,"[0.0, 0.011239437386393547, 0.15556246042251587, 0.0, 0.33844056725502014, 0.5273334980010986, 0.79619961977005, 0.24149897694587708, 0.3452390432357788, 0.11005277186632156]"
3441,1609,"[0.0, 0.4187268912792206, 0.8528211116790771, 0.13205023109912872, 0.026498425751924515, 0.0, 0.5381249189376831, 0.6740404963493347, 0.18638402223587036, 0.7292700409889221]"
3442,1619,"[0.43013328313827515, 0.21048083901405334, 0.12385290116071701, 0.6387211084365845, 0.6270148754119873, 0.012956276535987854, 0.45435720682144165, 0.5387983322143555, 0.4691818654537201, 0.6646678447723389]"
3443,1629,"[0.3502836227416992, 0.15908277034759521, 0.2324298620223999, 0.46304619312286377, 0.5681336522102356, 0.2694578766822815, 0.5696810483932495, 0.48091432452201843, 0.4988320767879486, 0.3339962065219879]"
3444,1639,"[0.8420377373695374, 0.2585446834564209, 0.24731329083442688, 0.8650362491607666, 0.17950186133384705, 0.04513193666934967, 0.5188953280448914, 0.7988288402557373, 0.0, 0.4513474404811859]"
3445,1649,"[0.5701131224632263, 0.1279393583536148, 0.9094593524932861, 0.9013858437538147, 0.27021217346191406, 0.21267324686050415, 0.7664205431938171, 0.419534295797348, 0.4620530307292938, 0.038792602717876434]"
3446,1659,"[0.062212567776441574, 1.1060994863510132, 0.0, 0.5041085481643677, 0.42655131220817566, 0.1549578607082367, 0.0, 0.28208357095718384, 0.22379684448242188, 0.5139331817626953]"
3447,1669,"[0.9115067720413208, 0.1364176869392395, 0.015218118205666542, 1.1092045307159424, 1.2890323400497437, 0.591385006904602, 0.22930847108364105, 0.04274100437760353, 0.46894994378089905, 0.0]"
3448,1679,"[0.720361053943634, 0.0, 0.0, 0.0, 0.0, 0.49353596568107605, 0.6955761313438416, 0.13246369361877441, 0.3659011423587799, 0.3074035346508026]"
3449,1689,"[0.7385392189025879, 0.0, 0.003368114586919546, 0.5406837463378906, 0.6533000469207764, 0.23178735375404358, 0.7763667702674866, 0.1303359419107437, 0.09528803825378418, 0.5335178375244141]"
3450,1699,"[0.33990058302879333, 0.2824912369251251, 0.7680688500404358, 0.7997769713401794, 0.04406347870826721, 0.13188393414020538, 0.6992576718330383, 0.561220109462738, 0.4212520718574524, 0.18458691239356995]"
3451,1709,"[0.09082108736038208, 0.07679377496242523, 0.0, 0.4968622922897339, 0.20499934256076813, 0.00449681282043457, 0.3581230044364929, 0.18086642026901245, 0.0, 0.35966387391090393]"
3452,1719,"[0.6319975256919861, 0.519101083278656, 0.9795368909835815, 0.9536551833152771, 0.22399775683879852, 0.09455210715532303, 0.40219709277153015, 0.5641112923622131, 0.0, 0.1989874392747879]"
3453,1729,"[0.6184487342834473, 0.4832433760166168, 0.619263768196106, 0.7305200099945068, 0.1398005485534668, 0.15910668671131134, 0.5780318975448608, 0.3919209837913513, 0.17068803310394287, 0.5245019793510437]"
3454,1739,"[0.0, 0.19285209476947784, 0.0, 0.0, 0.4522857964038849, 0.38281765580177307, 0.303428053855896, 0.4075278341770172, 0.23088692128658295, 0.1255156397819519]"
3455,1749,"[0.0, 0.0, 0.6167812347412109, 0.9692569971084595, 0.6188621520996094, 0.0, 0.736310601234436, 0.3273051083087921, 0.0, 0.5446586608886719]"
3456,1759,"[0.6825884580612183, 0.5125209093093872, 0.8378850817680359, 0.8106573820114136, 0.0, 0.059774890542030334, 0.7706291079521179, 0.3383668065071106, 0.2630048394203186, 0.26093006134033203]"
3457,1769,"[0.23937572538852692, 0.0, 0.21550697088241577, 0.6518788933753967, 0.007040001917630434, 0.3733329772949219, 0.8143883347511292, 0.6963528990745544, 0.47740456461906433, 0.4097399115562439]"
3458,1779,"[0.24672067165374756, 0.0, 0.08098296821117401, 0.17514337599277496, 0.413603276014328, 0.2794328033924103, 0.5704432725906372, 0.6015677452087402, 0.40896913409233093, 0.6924834251403809]"
3459,1799,"[0.6801835894584656, 0.07820045948028564, 0.0, 0.5919893980026245, 0.2463313341140747, 0.09900990128517151, 0.659801721572876, 0.8850563764572144, 0.22154434025287628, 0.5060775876045227]"
3460,1809,"[0.427103191614151, 0.4405836760997772, 0.7511956691741943, 1.5082635879516602, 0.4303324222564697, 0.6189573407173157, 0.17671407759189606, 0.000983859645202756, 0.8064774870872498, 0.0]"
3461,1829,"[0.577538788318634, 0.5688440799713135, 0.3616124987602234, 0.4972631633281708, 0.31666532158851624, 0.13952842354774475, 0.30195972323417664, 0.2666347622871399, 0.5622754096984863, 0.49834418296813965]"
3462,1839,"[0.31330156326293945, 0.0, 0.25905120372772217, 0.0, 0.5105280876159668, 0.5085910558700562, 0.24075815081596375, 0.35293298959732056, 0.49539244174957275, 0.8648400902748108]"
3463,1849,"[0.36096158623695374, 0.04357000067830086, 0.0, 0.8354740142822266, 0.0, 0.01463347114622593, 0.9913675785064697, 0.32054445147514343, 0.0, 0.05266174301505089]"
3464,1859,"[0.03264746069908142, 0.0, 1.9176872968673706, 0.45485153794288635, 0.0, 0.216421440243721, 0.9547479748725891, 0.0, 0.02042296901345253, 0.4089783728122711]"
3465,1869,"[0.024640671908855438, 0.05520929768681526, 0.15978099405765533, 0.0, 0.3729485869407654, 0.8211560845375061, 0.48779296875, 0.7877472639083862, 0.3843587040901184, 0.4681756794452667]"
3466,1879,"[0.6359649896621704, 0.13186712563037872, 0.3979991376399994, 1.250701665878296, 0.16443274915218353, 0.17957527935504913, 0.15950661897659302, 0.9933747053146362, 0.5370838642120361, 0.26250919699668884]"
